"user_id","sign_up_date","age","gender","married","has_children","home_country","home_city","session_count","avg_session_duration_minute","avg_page_clicks","total_trips","conversion_rate","weekend_trip_proportion","cancellation_proportion","avg_booking_departure_gap_days_flights","avg_booking_departure_gap_days_hotels","total_flights_booked","round_trips_proportion","avg_flight_price_usd","avg_flight_discount_amount","discounted_flight_proportion","avg_flight_seats","avg_checked_bags","avg_distance_flown_km","total_hotels_booked","avg_hotel_price_usd","avg_hotel_discount_amount","discounted_hotel_proportion","avg_hotel_rooms","avg_stay_duration_day"
"635587","2023-03-04","51","F","false","false","canada","edmonton","8","1.13","13.88","2","0.25","0.00","0.00","6.22","6.43","2","1.00","408.37","0.10","0.25","1.00","0.00","2319.01","2","115.00","","0.00","1.00","2.50"
"635666","2023-03-04","26","F","false","false","usa","san jose","8","1.20","40.10","1","0.13","0.00","1.00","220.34","221.00","1","1.00","2115.27","0.18","0.60","1.00","0.00","11328.89","1","287.00","","0.20","1.00","11.00"
"635790","2023-03-04","48","F","false","false","usa","boston","8","1.50","15.25","4","0.50","0.00","0.00","7.73","7.80","4","1.00","519.55","0.08","0.25","1.00","0.75","2722.46","2","173.50","","0.00","1.00","1.50"
"635861","2023-03-04","18","F","false","false","usa","new york","8","0.63","8.63","1","0.13","0.00","0.00","4.74","5.03","1","1.00","735.03","0.10","0.13","1.00","0.00","3804.98","1","179.00","","0.00","1.00","2.00"
"635949","2023-03-04","42","F","false","true","usa","chicago","8","1.88","20.38","4","0.50","0.25","0.00","6.85","13.27","3","1.00","355.37","0.25","0.13","1.00","1.00","1944.36","4","240.25","0.10","0.13","1.00","2.00"
"636078","2023-03-04","55","F","true","false","usa","san francisco","8","1.88","19.25","3","0.38","0.33","0.00","7.56","7.80","3","1.00","707.41","0.12","0.38","1.33","0.67","2783.70","3","104.00","0.05","0.13","1.33","0.33"
"636102","2023-03-04","48","F","false","false","usa","new york","8","1.88","18.00","5","0.63","0.20","0.00","7.55","8.20","5","0.80","485.86","0.20","0.25","1.40","0.40","2104.56","4","186.50","0.15","0.13","1.25","1.25"
"636251","2023-03-04","68","F","true","false","usa","louisville","8","1.13","12.00","1","0.13","0.00","0.00","","9.33","0","0.00","","0.05","0.25","","","","1","189.00","","0.00","2.00","5.00"
"636520","2023-03-04","51","F","false","false","usa","rochester","8","0.88","9.88","1","0.13","0.00","0.00","7.44","7.68","1","1.00","1253.01","0.05","0.13","2.00","1.00","3105.31","1","345.00","","0.00","2.00","6.00"
"636524","2023-03-04","46","F","false","false","usa","el paso","9","1.22","13.56","4","0.44","0.25","0.00","7.45","6.92","3","1.00","362.62","","0.00","1.00","1.00","1972.34","3","127.00","0.08","0.22","1.33","3.67"
"636526","2023-03-04","38","M","true","true","usa","new york","8","0.88","11.13","1","0.13","0.00","0.00","5.94","6.23","1","1.00","691.85","0.13","0.25","1.00","1.00","3812.09","1","288.00","0.08","0.25","1.00","1.00"
"636739","2023-03-04","35","F","false","true","usa","akron","8","0.38","6.38","1","0.13","0.00","0.00","4.08","4.20","1","1.00","112.74","0.35","0.13","1.00","1.00","649.05","1","419.00","0.10","0.13","1.00","1.00"
"636873","2023-03-04","43","F","false","false","usa","chicago","8","1.88","19.00","5","0.63","0.00","0.00","8.25","8.40","5","1.00","329.53","0.28","0.25","1.20","0.80","1322.53","5","145.40","0.05","0.13","1.20","3.60"
"636874","2023-03-04","49","F","false","false","usa","reno","8","1.63","17.75","3","0.38","0.00","0.00","8.04","8.30","3","0.67","525.74","0.10","0.13","1.00","0.33","3394.58","3","144.67","","0.00","1.00","3.00"
"636966","2023-03-05","36","F","false","false","usa","new york","8","1.00","11.63","3","0.38","0.00","0.00","7.90","7.41","2","1.00","944.29","0.10","0.13","1.50","2.50","3187.75","3","222.33","","0.00","1.33","3.33"
"637075","2023-03-05","64","F","true","false","usa","los angeles","8","0.75","11.38","1","0.13","0.00","0.00","8.15","8.33","1","1.00","343.07","0.10","0.13","1.00","1.00","1939.06","1","193.00","","0.00","1.00","3.00"
"637086","2023-03-05","46","F","false","false","usa","phoenix","9","2.00","20.22","4","0.44","0.00","0.00","8.18","11.78","3","1.00","431.46","0.08","0.22","1.00","0.33","2445.68","4","255.75","0.15","0.11","1.00","3.00"
"637421","2023-03-05","31","F","true","true","usa","new york","8","1.00","10.75","3","0.38","0.00","0.00","4.04","5.93","2","1.00","354.12","0.20","0.13","1.50","0.50","1713.00","3","188.33","0.10","0.13","1.33","2.00"
"637457","2023-03-05","40","F","false","false","usa","oakland","8","0.75","9.75","2","0.25","0.00","0.00","6.03","6.24","2","1.00","459.46","0.10","0.13","1.50","0.00","2208.85","2","117.00","","0.00","1.50","2.00"
"637555","2023-03-05","58","M","true","false","usa","new york","8","0.50","8.00","0","0.00","0.00","","","","0","0.00","","","0.00","","","","0","","0.05","0.25","",""
"637633","2023-03-05","36","F","false","false","canada","toronto","8","2.00","19.13","3","0.38","0.00","0.00","5.75","6.77","2","0.50","471.34","0.30","0.13","1.00","0.50","3254.22","2","146.00","0.05","0.13","1.00","2.50"
"637687","2023-03-05","39","F","true","false","usa","san antonio","8","1.38","16.50","4","0.50","0.50","0.00","7.03","7.23","4","1.00","464.46","0.05","0.25","1.25","0.50","2047.02","4","178.50","","0.00","1.25","1.25"
"638140","2023-03-05","39","F","false","true","usa","richmond","8","1.00","12.13","2","0.25","0.50","0.00","7.08","7.20","2","1.00","284.63","0.10","0.13","2.50","1.50","737.61","2","75.00","0.05","0.25","2.50","2.50"
"638162","2023-03-05","33","F","false","false","usa","chicago","8","1.88","18.88","6","0.75","0.00","0.00","6.54","7.64","3","1.00","204.42","0.12","0.38","1.00","0.67","1107.16","5","156.20","","0.00","1.00","3.80"
"638237","2023-03-05","23","F","false","true","canada","toronto","9","0.33","8.00","0","0.00","0.00","","","","0","0.00","","","0.00","","","","0","","","0.00","",""
"638565","2023-03-05","48","F","true","true","usa","chicago","8","2.25","22.00","3","0.38","0.33","0.00","6.67","6.31","3","1.00","165.46","0.13","0.50","1.00","0.33","893.18","2","91.50","0.13","0.25","1.00","4.00"
"638576","2023-03-05","38","F","false","true","usa","phoenix","8","1.38","14.88","3","0.38","0.00","0.00","8.26","9.22","3","1.00","585.55","0.18","0.38","1.00","0.67","3379.21","2","154.00","0.08","0.25","1.00","4.50"
"638580","2023-03-05","43","F","false","false","canada","victoria","8","0.88","9.88","2","0.25","0.00","0.00","","4.28","0","0.00","","","0.00","","","","2","207.50","0.10","0.13","1.00","5.50"
"638598","2023-03-05","18","F","false","false","usa","dallas","8","0.63","8.38","1","0.13","0.00","0.00","14.92","15.12","1","1.00","413.52","","0.00","1.00","1.00","2330.80","1","73.00","","0.00","1.00","3.00"
"638600","2023-03-05","73","F","false","false","canada","winnipeg","8","2.13","21.13","0","0.00","0.00","","","","0","0.00","","0.05","0.13","","","","0","","0.05","0.13","",""
"638874","2023-03-05","44","F","true","false","usa","new york","8","1.13","12.25","2","0.25","0.00","0.00","8.77","8.91","2","1.00","176.27","","0.00","1.00","0.50","938.85","2","147.00","","0.00","1.00","0.50"
"639009","2023-03-05","36","F","false","false","usa","oklahoma city","8","0.88","11.13","3","0.38","0.00","0.00","8.16","8.31","3","1.00","470.04","0.20","0.38","1.67","1.67","1380.86","3","160.67","","0.00","1.67","1.33"
"639168","2023-03-05","41","F","false","true","canada","montreal","8","0.75","11.00","2","0.25","0.00","0.00","5.74","5.95","2","1.00","448.64","0.12","0.38","1.00","0.50","2402.23","2","286.50","0.05","0.13","1.00","6.50"
"639458","2023-03-05","43","F","false","false","usa","stockton","8","1.13","13.00","3","0.38","0.00","0.00","7.75","7.96","3","1.00","443.82","0.15","0.13","1.00","0.33","2384.34","3","212.33","0.05","0.13","1.00","1.33"
"639510","2023-03-05","57","F","true","false","usa","san diego","9","1.67","16.00","2","0.22","0.00","0.00","8.11","8.33","2","1.00","459.25","0.13","0.22","1.00","0.00","2418.28","2","184.00","0.05","0.11","1.00","2.00"
"639554","2023-03-05","18","F","false","false","usa","los angeles","8","1.63","15.00","2","0.25","0.00","0.00","6.35","6.58","2","0.50","451.35","0.05","0.13","1.00","0.50","2702.21","2","232.00","","0.00","1.00","2.00"
"639571","2023-03-05","41","F","false","false","usa","akron","8","1.50","17.00","3","0.38","0.00","0.00","7.89","6.91","2","1.00","361.22","0.07","0.38","1.50","0.50","1295.85","3","229.67","0.10","0.25","1.33","3.00"
"639894","2023-03-06","44","F","true","true","usa","brownsville","8","2.25","20.63","2","0.25","0.00","0.00","8.57","6.17","1","1.00","653.32","0.10","0.13","1.00","0.00","3202.24","2","192.00","0.05","0.13","1.00","9.50"
"640451","2023-03-06","67","F","true","false","canada","toronto","8","0.75","9.13","0","0.00","0.00","","","","0","0.00","","","0.00","","","","0","","","0.00","",""
"640580","2023-03-06","54","F","true","false","canada","montreal","8","1.00","12.75","3","0.38","0.33","0.00","6.81","6.98","3","1.00","266.85","0.05","0.13","1.00","0.33","1531.80","3","187.33","0.05","0.13","1.00","3.67"
"640649","2023-03-06","64","F","true","true","usa","los angeles","8","2.38","21.50","2","0.25","0.00","0.00","8.40","8.56","2","1.00","229.37","","0.00","1.00","1.00","1349.40","2","248.00","0.10","0.13","1.00","8.00"
"640689","2023-03-06","51","F","false","false","usa","omaha","10","9.42","34.33","4","0.40","0.25","0.25","4.74","4.93","4","1.00","347.32","0.13","0.58","1.00","0.29","1933.30","4","153.86","0.05","0.33","1.00","3.71"
"640715","2023-03-06","49","F","false","false","usa","fresno","8","1.88","18.75","4","0.50","0.00","0.00","6.93","6.97","4","1.00","714.42","0.17","0.38","1.25","0.75","2919.96","3","132.33","0.12","0.38","1.33","5.00"
"640849","2023-03-06","50","F","true","false","usa","jacksonville","8","2.63","26.88","4","0.50","0.00","0.00","9.01","8.90","4","1.00","288.46","0.20","0.25","1.00","0.50","1591.49","2","111.00","0.10","0.25","1.00","4.00"
"640867","2023-03-06","51","F","false","true","canada","montreal","9","3.09","65.18","3","0.33","0.00","0.33","5.58","5.73","3","1.00","254.07","","0.18","1.17","0.83","1261.91","3","396.83","","0.18","1.17","2.67"
"640968","2023-03-06","54","F","true","false","usa","indianapolis","8","0.63","9.13","2","0.25","0.00","0.00","5.43","4.96","2","1.00","220.27","0.13","0.25","1.00","1.00","1179.45","1","327.00","0.15","0.13","1.00","3.00"
"641012","2023-03-06","21","F","false","true","usa","philadelphia","8","1.63","18.63","3","0.38","0.00","0.00","6.05","5.67","2","1.00","100.23","","0.00","1.00","0.50","534.44","3","180.33","0.10","0.13","1.00","2.67"
"641102","2023-03-06","40","F","false","false","canada","montreal","8","1.75","18.25","3","0.38","0.00","0.00","9.17","6.65","2","1.00","445.35","","0.00","1.50","0.50","2182.36","2","188.50","0.05","0.13","2.00","6.00"
"641106","2023-03-06","50","F","true","false","usa","brownsville","8","1.13","13.63","3","0.38","0.33","0.00","8.81","9.00","3","1.00","553.55","0.20","0.25","1.33","1.33","2350.42","2","176.00","0.20","0.13","1.50","1.50"
"641310","2023-03-06","44","F","false","true","usa","los angeles","8","2.00","20.38","1","0.13","0.00","0.00","3.78","3.89","1","1.00","102.78","0.25","0.25","1.00","1.00","544.08","1","286.00","","0.00","1.00","5.00"
"641364","2023-03-06","30","F","false","false","usa","las vegas","8","1.88","18.13","5","0.63","0.00","0.00","7.12","6.71","5","0.60","304.12","0.10","0.13","1.00","0.80","1873.10","4","129.25","0.10","0.25","1.00","1.50"
"641529","2023-03-06","76","F","true","false","usa","philadelphia","8","2.25","20.88","2","0.25","0.00","0.00","","6.78","0","0.00","","0.20","0.13","","","","2","109.50","","0.00","2.00","7.00"
"641537","2023-03-06","53","F","true","true","usa","washington","8","1.50","16.00","2","0.25","0.00","0.00","8.36","5.55","1","1.00","36.44","","0.00","1.00","0.00","192.03","2","151.00","0.05","0.25","1.50","2.50"
"642215","2023-03-06","67","F","true","false","canada","hamilton","8","0.75","9.63","0","0.00","0.00","","","","0","0.00","","0.05","0.13","","","","0","","0.11","0.50","",""
"642344","2023-03-07","42","F","false","false","usa","wichita","8","1.75","18.88","4","0.50","0.00","0.00","9.89","10.07","4","1.00","333.69","0.15","0.25","1.00","0.00","1829.15","4","175.25","0.20","0.13","1.00","3.25"
"642364","2023-03-07","55","M","true","true","canada","montreal","8","0.63","9.13","1","0.13","0.00","0.00","10.66","","1","1.00","225.50","","0.00","1.00","0.00","1206.98","0","","","0.00","",""
"642553","2023-03-07","27","F","false","false","canada","edmonton","8","2.40","62.50","2","0.25","0.00","0.50","9.84","10.05","2","1.00","734.66","0.15","0.40","1.80","0.20","2475.02","2","648.40","","0.20","1.80","1.00"
"642578","2023-03-07","64","F","true","true","usa","new york","8","0.75","9.38","3","0.38","0.00","0.00","9.76","5.94","2","1.00","344.03","0.13","0.25","1.00","1.00","1884.86","2","94.00","0.10","0.38","1.00","3.00"
"642679","2023-03-07","41","F","false","false","usa","st. petersburg","8","2.25","22.25","5","0.63","0.00","0.00","7.83","8.00","5","1.00","388.79","","0.00","1.20","0.00","1496.39","5","235.60","0.05","0.13","1.20","2.60"
"642786","2023-03-07","42","F","false","false","usa","charlotte","8","1.00","13.63","3","0.38","0.00","0.00","7.91","5.89","2","0.50","75.24","0.13","0.25","1.00","1.00","640.96","3","188.00","","0.00","1.00","7.33"
"642820","2023-03-07","48","F","true","true","usa","las vegas","8","1.13","12.38","2","0.25","0.00","0.00","6.19","6.38","2","1.00","357.72","0.10","0.13","1.00","0.00","2001.39","2","174.00","0.05","0.13","1.00","3.00"
"643324","2023-03-07","65","F","true","false","usa","oklahoma city","8","2.00","19.88","0","0.00","0.00","","","","0","0.00","","0.15","0.13","","","","0","","","0.00","",""
"643344","2023-03-07","47","F","true","true","usa","los angeles","9","1.11","12.11","2","0.22","0.00","0.00","8.80","7.77","1","1.00","688.84","0.10","0.11","1.00","0.00","3416.01","1","149.00","","0.00","1.00","2.00"
"643359","2023-03-07","25","M","false","false","usa","santa ana","8","1.38","15.63","1","0.13","0.00","0.00","7.42","7.67","1","1.00","524.85","0.28","0.25","1.00","0.00","3082.28","1","129.00","0.18","0.25","1.00","2.00"
"643469","2023-03-07","43","F","true","false","usa","new york","8","2.38","22.63","3","0.38","0.33","0.00","11.65","6.16","1","1.00","27.93","0.15","0.13","1.00","0.00","153.94","3","103.33","0.10","0.13","1.00","10.67"
"643645","2023-03-07","47","F","true","true","usa","new york","8","1.38","15.13","4","0.50","0.25","0.00","7.18","11.31","3","1.00","737.08","0.20","0.63","1.33","0.67","3022.33","3","181.33","0.13","0.25","1.33","2.00"
"643714","2023-03-07","43","F","true","false","usa","chicago","8","1.30","42.20","2","0.25","0.00","0.50","155.95","7.18","2","1.00","3022.50","0.13","0.40","1.80","1.00","8452.68","2","140.00","","0.20","1.00","1.00"
"643929","2023-03-07","41","F","true","false","usa","new york","8","1.75","18.38","2","0.25","0.00","0.00","6.59","11.73","1","1.00","941.99","0.05","0.13","2.00","1.00","2497.02","2","202.50","0.10","0.13","2.50","3.50"
"644438","2023-03-07","45","F","true","false","usa","new york","8","1.00","10.38","0","0.00","0.00","","","","0","0.00","","0.25","0.13","","","","0","","","0.00","",""
"644467","2023-03-07","32","F","false","true","usa","detroit","8","1.00","12.63","3","0.38","0.00","0.00","9.88","10.04","3","1.00","535.42","","0.00","2.33","1.00","1412.90","3","139.67","0.10","0.38","2.33","1.67"
"644639","2023-03-07","58","F","true","true","usa","santa ana","8","1.38","14.50","0","0.00","0.00","","","","0","0.00","","0.10","0.13","","","","0","","0.08","0.25","",""
"644784","2023-03-07","35","F","true","false","usa","san diego","8","1.38","14.63","1","0.13","0.00","0.00","6.85","7.03","1","1.00","367.87","","0.00","1.00","1.00","1814.95","1","57.00","0.10","0.13","1.00","8.00"
"644870","2023-03-07","48","F","false","false","usa","bakersfield","9","1.78","18.33","5","0.56","0.00","0.00","8.26","7.51","3","1.00","513.12","","0.00","1.00","1.33","3018.53","4","131.25","0.20","0.22","1.00","4.25"
"645022","2023-03-07","17","F","false","false","usa","corpus christi","8","0.88","11.25","1","0.13","0.00","0.00","","9.67","0","0.00","","0.15","0.13","","","","1","89.00","0.10","0.13","1.00","5.00"
"645047","2023-03-07","44","F","false","false","usa","milwaukee","8","3.90","73.90","4","0.50","0.25","0.25","4.03","4.17","4","1.00","197.09","0.15","0.30","1.00","0.00","1063.55","4","104.57","","0.20","1.00","1.14"
"645168","2023-03-08","38","F","true","false","usa","baton rouge","8","1.13","12.00","3","0.38","0.00","0.00","108.71","9.05","3","1.00","2041.55","0.10","0.13","1.33","0.33","6150.60","2","185.50","0.10","0.13","1.00","1.50"
"645415","2023-03-08","36","F","false","true","usa","san diego","8","1.13","13.63","2","0.25","0.00","0.00","4.98","5.40","1","1.00","115.55","0.08","0.25","1.00","1.00","672.30","2","372.50","","0.00","1.00","5.50"
"645488","2023-03-08","25","F","true","true","canada","quebec","8","0.50","8.25","0","0.00","0.00","","","","0","0.00","","0.10","0.13","","","","0","","0.08","0.25","",""
"645664","2023-03-08","19","M","false","false","usa","brownsville","8","1.13","14.38","1","0.13","0.00","0.00","","9.78","0","0.00","","0.10","0.13","","","","1","240.00","","0.00","2.00","11.00"
"645685","2023-03-08","50","M","false","false","usa","orlando","8","1.38","14.50","4","0.50","0.00","0.00","6.67","6.85","4","1.00","336.65","","0.00","1.00","0.75","1843.58","4","129.25","0.10","0.25","1.00","1.75"
"645933","2023-03-08","38","F","true","false","usa","fresno","9","1.33","14.44","2","0.22","0.00","0.00","9.78","9.97","2","1.00","427.80","0.15","0.11","1.50","0.00","2110.05","2","111.00","","0.00","1.50","4.00"
"645939","2023-03-08","51","F","true","true","usa","austin","8","12.40","32.40","1","0.13","0.00","1.00","330.71","","1","1.00","7480.76","","0.20","3.00","2.00","13638.90","1","","0.10","0.30","",""
"646127","2023-03-08","23","F","false","true","usa","shreveport","8","0.50","7.88","0","0.00","0.00","","","","0","0.00","","0.20","0.13","","","","0","","","0.00","",""
"646197","2023-03-08","23","F","false","false","usa","los angeles","8","0.50","8.75","0","0.00","0.00","","","","0","0.00","","","0.00","","","","0","","0.10","0.13","",""
"646257","2023-03-08","37","F","false","false","usa","indianapolis","8","0.75","10.63","1","0.13","0.00","0.00","9.61","9.72","1","1.00","77.63","0.33","0.25","1.00","1.00","407.34","1","213.00","0.20","0.13","1.00","3.00"
"646259","2023-03-08","24","F","true","true","usa","new york","8","0.88","12.50","2","0.25","0.00","0.00","","7.55","0","0.00","","0.15","0.13","","","","2","210.50","","0.00","1.50","4.50"
"646405","2023-03-08","28","F","false","true","usa","los angeles","8","1.25","13.38","2","0.25","0.00","0.00","9.38","7.76","1","1.00","395.37","","0.00","1.00","0.00","2208.15","2","109.00","0.15","0.13","1.50","4.50"
"646424","2023-03-08","44","F","true","false","canada","montreal","8","2.80","62.10","3","0.38","0.00","0.33","5.51","5.56","2","0.50","232.46","0.10","0.30","1.20","0.80","1769.13","3","87.33","0.10","0.30","1.50","3.50"
"646455","2023-03-08","52","F","true","false","usa","houston","8","1.63","16.50","4","0.50","0.00","0.00","9.13","7.96","4","1.00","527.95","0.05","0.13","1.25","1.00","2310.18","3","158.33","0.05","0.13","1.33","4.00"
"646933","2023-03-08","36","M","true","false","usa","new york","8","1.50","15.88","2","0.25","0.00","0.00","7.24","7.49","2","1.00","1748.35","0.05","0.13","2.50","1.00","3125.30","2","243.00","","0.00","2.50","3.50"
"646937","2023-03-08","46","F","false","true","usa","mobile","9","1.78","18.56","3","0.33","0.00","0.00","5.92","6.12","3","1.00","761.86","0.08","0.22","2.00","1.00","2162.92","3","127.67","0.10","0.11","2.00","1.67"
"647016","2023-03-08","48","F","true","false","usa","knoxville","8","0.88","9.38","1","0.13","0.00","0.00","","4.88","0","0.00","","0.20","0.25","","","","1","84.00","0.10","0.13","3.00","9.00"
"647555","2023-03-09","58","M","true","false","usa","cleveland","8","1.75","17.88","1","0.13","0.00","0.00","9.44","9.55","1","1.00","101.75","","0.00","1.00","1.00","505.84","1","116.00","","0.00","1.00","2.00"
"647597","2023-03-09","44","F","false","false","usa","santa ana","8","1.13","14.00","1","0.13","0.00","0.00","6.48","","1","1.00","1392.18","0.15","0.13","2.00","1.00","3568.34","0","","0.05","0.13","",""
"647638","2023-03-09","18","F","false","false","canada","winnipeg","8","0.50","7.38","1","0.13","0.00","0.00","","7.59","0","0.00","","","0.00","","","","1","105.00","0.10","0.13","1.00","3.00"
"647662","2023-03-09","44","F","false","false","usa","new york","8","4.00","69.30","3","0.38","0.00","0.33","5.63","8.54","3","1.00","397.80","","0.20","1.00","0.33","2291.71","3","180.50","0.18","0.40","1.00","2.00"
"647674","2023-03-09","37","F","false","true","usa","chicago","8","1.38","15.25","4","0.50","0.00","0.00","8.10","9.20","3","1.00","361.67","0.15","0.13","1.00","0.67","1926.42","4","174.00","0.10","0.25","1.25","1.50"
"647804","2023-03-09","56","M","false","true","usa","lincoln","8","0.75","11.38","2","0.25","0.00","0.00","6.64","6.81","2","1.00","496.71","0.10","0.25","2.00","1.00","1590.15","2","235.00","0.20","0.13","2.00","2.00"
"647862","2023-03-09","18","F","false","false","canada","calgary","9","1.11","12.78","1","0.11","0.00","0.00","","9.73","0","0.00","","0.20","0.11","","","","1","254.00","0.08","0.33","1.00","4.00"
"648201","2023-03-09","18","F","false","false","usa","anchorage","8","1.13","13.38","0","0.00","0.00","","","","0","0.00","","0.30","0.13","","","","0","","0.15","0.13","",""
"648379","2023-03-09","40","M","true","true","canada","montreal","8","1.00","12.38","1","0.13","0.00","0.00","6.82","7.09","1","1.00","710.38","0.10","0.13","1.00","0.00","3566.29","1","245.00","0.13","0.25","1.00","4.00"
"648852","2023-03-09","56","F","true","true","canada","montreal","8","1.63","18.50","2","0.25","0.00","0.00","5.20","5.37","2","1.00","315.84","0.15","0.38","1.00","1.00","1643.63","2","110.50","0.10","0.13","1.00","1.50"
"648983","2023-03-09","37","F","true","false","usa","boston","9","2.44","23.56","4","0.44","0.00","0.00","6.35","6.49","4","0.75","142.02","","0.00","1.25","0.25","1075.44","4","142.25","0.08","0.22","1.25","2.50"
"648990","2023-03-09","48","F","true","false","usa","san jose","9","1.89","18.89","3","0.33","0.33","0.00","8.23","8.38","3","1.00","251.47","0.20","0.11","1.33","0.67","1254.77","3","128.00","0.10","0.22","1.33","5.00"
"649080","2023-03-09","38","F","false","true","usa","houston","8","1.00","12.50","2","0.25","0.00","0.00","6.90","8.12","1","1.00","376.90","0.08","0.25","1.00","1.00","1969.09","2","218.00","0.10","0.13","1.00","2.50"
"649081","2023-03-09","43","F","false","false","usa","nashville","8","2.38","22.50","4","0.50","0.00","0.00","5.61","5.97","4","1.00","186.49","","0.00","1.00","0.50","1038.39","3","114.33","0.08","0.25","1.00","2.33"
"649208","2023-03-09","34","F","false","true","usa","el paso","8","2.25","22.38","1","0.13","0.00","0.00","11.42","11.63","1","1.00","417.01","","0.00","1.00","0.00","2341.20","1","168.00","","0.00","1.00","5.00"
"649378","2023-03-09","52","F","false","false","usa","washington","8","2.00","18.63","5","0.63","0.20","0.00","8.33","8.55","5","1.00","724.74","","0.00","1.40","0.80","2510.75","5","185.80","0.10","0.13","1.40","1.40"
"649935","2023-03-10","23","F","false","false","usa","stockton","8","0.88","10.63","0","0.00","0.00","","","","0","0.00","","0.10","0.38","","","","0","","0.18","0.25","",""
"650049","2023-03-10","24","F","false","true","canada","gatineau","8","1.88","19.00","1","0.13","0.00","0.00","280.95","281.05","1","0.00","103.10","","0.00","3.00","2.00","353.59","1","183.00","","0.00","2.00","8.00"
"650055","2023-03-10","34","F","true","false","usa","new york","8","0.75","10.50","2","0.25","0.00","0.00","6.81","7.02","2","1.00","435.89","0.20","0.25","1.00","0.50","2343.82","2","274.50","0.20","0.13","1.00","0.50"
"650079","2023-03-10","42","F","true","false","usa","san antonio","8","0.63","10.00","2","0.25","0.00","0.00","6.83","7.13","2","1.00","442.45","0.10","0.13","1.00","1.00","2340.82","1","170.00","","0.00","1.00","7.00"
"650606","2023-03-10","19","F","false","false","canada","quebec","8","0.75","9.25","0","0.00","0.00","","","","0","0.00","","","0.00","","","","0","","0.12","0.38","",""
"650901","2023-03-10","38","F","false","false","usa","baton rouge","8","1.13","11.50","4","0.50","0.00","0.00","6.88","7.05","2","1.00","328.51","0.13","0.25","1.00","0.50","1735.30","4","171.50","","0.00","1.00","4.25"
"651018","2023-03-10","50","F","true","true","usa","st. louis","8","0.38","6.75","1","0.13","0.00","0.00","6.09","","1","1.00","421.44","0.13","0.25","1.00","1.00","2281.95","0","","","0.00","",""
"651030","2023-03-10","33","F","true","false","usa","san francisco","8","1.00","11.88","3","0.38","0.33","0.00","10.00","9.11","2","1.00","643.41","0.17","0.38","1.00","0.00","3339.35","3","69.33","","0.00","1.00","2.67"
"651193","2023-03-10","45","F","true","true","usa","tacoma","8","1.25","14.75","3","0.38","0.00","0.00","91.13","10.42","3","0.67","2538.23","0.45","0.13","3.00","1.67","5500.38","2","187.00","","0.00","1.50","3.50"
"651201","2023-03-10","45","F","false","false","usa","chicago","8","1.38","14.63","4","0.50","0.25","0.00","8.27","8.41","4","1.00","220.00","0.15","0.13","1.25","0.00","1040.47","4","157.75","0.08","0.25","1.25","1.75"
"651269","2023-03-10","47","F","false","true","usa","new york","9","1.56","16.78","4","0.44","0.25","0.00","8.56","8.76","4","1.00","597.36","","0.00","1.25","0.50","2236.24","4","121.50","0.10","0.11","1.25","1.75"
"651274","2023-03-10","24","F","false","false","usa","madison","8","2.00","19.75","0","0.00","0.00","","","","0","0.00","","0.30","0.13","","","","0","","0.05","0.13","",""
"651390","2023-03-10","29","F","false","true","usa","stockton","8","1.25","12.75","1","0.13","1.00","0.00","6.68","6.98","1","1.00","767.08","0.10","0.13","1.00","1.00","4005.72","1","283.00","","0.00","1.00","0.00"
"651491","2023-03-10","43","M","false","false","usa","tallahassee","8","3.00","68.10","5","0.63","0.00","0.20","6.86","6.92","3","1.00","131.64","0.10","0.40","1.00","0.17","734.83","5","114.00","0.05","0.30","1.00","4.38"
"651613","2023-03-10","54","F","false","true","usa","madison","10","1.80","18.00","4","0.40","0.00","0.00","7.15","7.31","4","1.00","391.32","0.20","0.10","1.25","0.75","1491.66","4","202.25","","0.00","1.25","2.50"
"651675","2023-03-10","54","F","false","true","usa","tulsa","8","1.75","17.38","3","0.38","0.33","0.00","5.77","5.95","3","1.00","374.62","","0.00","1.00","1.33","1986.45","3","195.00","0.15","0.25","1.00","1.67"
"651744","2023-03-10","47","F","false","false","usa","chicago","8","3.50","71.70","3","0.38","0.00","0.33","7.38","7.54","3","1.00","262.41","0.10","0.30","1.00","0.67","1445.72","3","300.67","0.08","0.50","1.00","2.17"
"651805","2023-03-10","48","M","true","true","usa","new york","8","0.63","9.75","2","0.25","0.00","0.00","7.07","7.31","2","1.00","582.73","0.05","0.13","1.00","0.50","3022.20","2","178.00","","0.00","1.00","2.00"
"651818","2023-03-10","43","F","false","false","usa","new york","8","1.00","11.38","2","0.25","0.00","0.00","12.09","9.00","2","1.00","241.31","0.10","0.13","1.00","1.00","1389.65","1","168.00","","0.00","1.00","3.00"
"651828","2023-03-10","42","F","true","true","usa","phoenix","9","1.11","12.44","2","0.22","0.00","0.00","7.77","10.82","1","1.00","2081.78","0.05","0.11","3.00","0.00","3349.27","2","57.00","0.05","0.11","2.50","4.50"
"651941","2023-03-10","57","F","true","true","usa","indianapolis","8","0.50","8.13","1","0.13","0.00","0.00","","33.55","0","0.00","","0.13","0.38","","","","1","108.00","","0.00","1.00","1.00"
"651960","2023-03-10","42","F","true","true","usa","charlotte","8","0.75","9.25","0","0.00","0.00","","","","0","0.00","","0.20","0.38","","","","0","","0.05","0.13","",""
